ids,names,popularity,markets,artists,release_date,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,musicalkey,musicalmode,time_signature,count,dates,playlists_found
2x2olWuWXpqjoeE4bO1NFS,Never Lose Me,80.0,185.0,08PvCOlef4xdOr20jFSTPd,2024-03-15,125901.0,0.0534,0.781,0.569,0.0,0.098,-7.858,0.0978,121.971,0.0739,1.0,1.0,4.0,14.0,"2024-05-09, 2024-04-13, 2024-04-03, 2024-05-03, 2024-04-07, 2024-05-05, 2024-04-29, 2024-05-07, 2024-04-30, 2024-04-23, 2024-04-28, 2024-04-08, 2024-05-08, 2024-05-01","RapCaviar, Get Turnt, EQUAL, Hip-Hop Controller"
2FI2cZGlZ1nmRt2IkjnoMi,Bless (feat. Young Thug),65.0,183.0,"55Aa2cqylxrFIXC767Z865, 4Ufo9whpMn1BwjnB3MJSYL, 50co4Is1HCEo8bhOyUWKpn",2024-04-05,162778.0,0.102,0.565,0.556,0.0,0.145,-6.04,0.315,168.11,0.298,6.0,0.0,4.0,10.0,"2024-05-09, 2024-04-13, 2024-04-07, 2024-04-09, 2024-04-23, 2024-04-16, 2024-04-08","Park Hangs, Gold School, Hip-Hop Controller, Get Turnt, No Cap, RapCaviar"
79GhK8ZAUQxGFfr6rEpdms,Potato Loaded (feat. Destroy Lonely),69.0,183.0,"0VRj0yCOv2FXJNP47XQnx5, 1HPW4jeRjXBFRoUnSvBzoD",2024-04-05,138017.0,0.0586,0.736,0.821,0.0,0.406,-4.421,0.296,140.184,0.551,5.0,0.0,4.0,18.0,"2024-05-09, 2024-04-13, 2024-04-07, 2024-04-12, 2024-05-05, 2024-04-29, 2024-05-02, 2024-04-09, 2024-04-30, 2024-05-07, 2024-04-23, 2024-04-16, 2024-04-26, 2024-04-08, 2024-04-28, 2024-05-08, 2024-05-01","No Cap, Get Turnt, RapCaviar, Hip-Hop Controller"
7mOC6phfrfz3jfigg1aGsE,Wanna Be (with Megan Thee Stallion),82.0,183.0,"2qoQgPAilErOKCwE2Y8wOG, 181bsRPaVXVlUKXrxwZfHK",2024-04-05,156444.0,0.0226,0.919,0.629,0.0,0.146,-5.17,0.376,135.05,0.407,1.0,1.0,4.0,19.0,"2024-05-09, 2024-04-13, 2024-04-07, 2024-04-12, 2024-05-05, 2024-04-29, 2024-05-02, 2024-04-09, 2024-04-30, 2024-05-07, 2024-04-23, 2024-04-16, 2024-04-26, 2024-04-08, 2024-04-28, 2024-05-08, 2024-05-01","Pop Right Now, Hip-Hop Controller, Get Turnt, No Cap, RapCaviar"
5RMTsrJkrtumtiIZjy7dL6,H.Y.B. (feat. Bas & Central Cee),80.0,183.0,"6l3HvQ5sa6mXTsMTB19rO5, 70gP6Ry4Uo0Yx6uzPIdaiJ, 5H4yInM5zmHqpKIoMNAx4r",2024-04-05,234586.0,0.366,0.775,0.491,0.0,0.117,-7.395,0.297,139.897,0.309,1.0,0.0,4.0,23.0,"2024-05-09, 2024-04-13, 2024-04-07, 2024-05-05, 2024-04-05, 2024-04-29, 2024-05-02, 2024-04-09, 2024-04-30, 2024-05-07, 2024-04-23, 2024-04-16, 2024-04-28, 2024-04-08, 2024-05-08, 2024-05-01","Alternative Hip-Hop, Hip-Hop Controller, Spilled Ink, Get Turnt, KrOWN, No Cap, RapCaviar"
1yfKakY4rvI17lk20ekuRA,Crocodile Tearz,81.0,183.0,6l3HvQ5sa6mXTsMTB19rO5,2024-04-05,229186.0,0.0527,0.793,0.492,0.0,0.0646,-8.583,0.0772,86.978,0.198,9.0,0.0,4.0,13.0,"2024-05-09, 2024-04-13, 2024-04-07, 2024-05-05, 2024-04-29, 2024-05-02, 2024-04-09, 2024-04-30, 2024-05-07, 2024-04-23, 2024-04-28, 2024-04-08, 2024-05-01","Spilled Ink, KrOWN, RapCaviar, Hip-Hop Controller"
55i5Hdv7VkcQtXCn1zyvKg,Let's Go - Remix,70.0,185.0,"0RESbWvOMyua0yuyVrztJ5, 3HiuzBlSW7pGDXlSFMhO2g",2024-04-12,139466.0,0.00199,0.702,0.606,0.0,0.382,-7.288,0.197,75.497,0.337,8.0,1.0,4.0,7.0,"2024-05-09, 2024-04-13, 2024-04-12, 2024-05-05, 2024-04-23, 2024-04-16, 2024-04-26","No Cap, Get Turnt, RapCaviar, Hip-Hop Controller"
22yRHdYBLZMi7xnvBioqkP,SLUT ME OUT 2,71.0,184.0,0ErzCpIMyLcjPiwT4elrtZ,2024-04-12,135058.0,0.0383,0.718,0.624,0.0,0.0547,-6.666,0.235,127.929,0.456,1.0,1.0,4.0,3.0,"2024-05-09, 2024-04-13, 2024-04-16","No Cap, Get Turnt, RapCaviar"
594MueE2n17NeaZYiGdhYP,"POINT ME TO IT (feat. Lil Yachty, Camo!)",68.0,183.0,"0gUhWNBM04NdCAxYUWlSPJ, 6icQOAFXDZKsumw3YXyusw, 5A6mIOIg7290CgPHiDmq2b",2024-04-05,194282.0,0.0045,0.508,0.689,0.000672,0.382,-8.537,0.286,141.647,0.0857,8.0,1.0,4.0,10.0,"2024-05-09, 2024-04-13, 2024-05-03, 2024-04-07, 2024-05-05, 2024-04-05, 2024-04-09, 2024-04-23, 2024-04-16, 2024-04-08","No Cap, Alternative Hip-Hop, Get Turnt, RapCaviar"
6iiCzEd1ULpq7nXbZVQ4pi,Soak City (Do it),39.0,0.0,4VCriUU9CsPnUvoAsxVk1p,2023-06-16,123547.0,0.0658,0.861,0.694,0.0,0.286,-6.358,0.187,101.919,0.257,9.0,1.0,4.0,12.0,"2024-05-09, 2024-04-13, 2024-05-05, 2024-04-29, 2024-05-07, 2024-04-30, 2024-04-23, 2024-04-16, 2024-04-26, 2024-05-02, 2024-04-28, 2024-05-01","Westside Story, Get Turnt, RapCaviar"
2cH8wHImerFokgmhjyhCTU,Huntin’ Wabbitz,81.0,183.0,6l3HvQ5sa6mXTsMTB19rO5,2024-04-05,162026.0,0.177,0.807,0.49,0.0,0.0937,-8.451,0.353,113.982,0.431,1.0,0.0,4.0,10.0,"2024-05-09, 2024-04-13, 2024-05-05, 2024-04-29, 2024-05-07, 2024-04-30, 2024-04-23, 2024-04-28, 2024-05-02, 2024-05-01","Spilled Ink, KrOWN, RapCaviar, Hip-Hop Controller"
0hFTdvxUbHl1CqrdZcbWtZ,Tummy Hurts,73.0,183.0,2hUYKu1x0UZQXvzCmggvSn,2023-08-18,168978.0,0.764,0.61,0.686,6.99e-06,0.117,-5.821,0.265,149.759,0.481,4.0,1.0,3.0,7.0,"2024-05-09, 2024-04-14, 2024-04-30, 2024-05-02, 2024-04-25, 2024-04-15, 2024-04-24","v o K a l, young & free, Chill Pop, 'fit check"
7qfZ0ViYLmV3MKeZ0Z7htT,The Spins,0.0,0.0,4LLpKhyESsyAXpc4laK94U,2010-08-13,195873.0,0.0135,0.794,0.766,0.0,0.0785,-3.894,0.0377,127.007,0.55,9.0,0.0,4.0,3.0,"2024-05-09, 2024-04-15, 2024-04-16","Mother's Day, Good Vibes"
0ve0CavjqrUqVmZ605RhTV,Jump,80.0,185.0,"3SozjO3Lat463tQICI9LcE, 2hlmm7s2ICUX0LVIhVFlZQ, 5FkUhnHQ0KC63549LHHtst",2024-03-20,147071.0,0.0297,0.79,0.716,1.87e-05,0.213,-3.446,0.0929,100.104,0.627,10.0,0.0,4.0,3.0,"2024-05-09, 2024-04-15, 2024-04-16","Hip-Hop Controller, Good Vibes"
4nmD4awtUUCC4AGETpUiuP,Big Energy (feat. DJ Khaled) - Remix,60.0,185.0,"3MdXrJWsbVzdn6fe5JYkSQ, 4iHNK0tOyZPYnBU7nGAgpQ, 0QHgL1lAIqAw0HtD7YldmP",2022-03-31,181665.0,0.0385,0.867,0.771,0.0,0.133,-3.688,0.0939,106.021,0.715,11.0,0.0,4.0,4.0,"2024-05-09, 2024-04-15, 2024-04-16","Hip-Hop Controller, Mother's Day, Good Vibes"
2ZouBivQgMO7CtUxRT13Lj,Wave of Dream,37.0,185.0,3l0MJ9LCiBlMyOMaz485Q5,2023-12-06,255040.0,0.709,0.466,0.492,4.63e-06,0.0974,-5.545,0.0348,129.897,0.194,8.0,1.0,4.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","v o K a l, Korean OSTs"
3I13LUlIE4ou7Ene2qkjOY,Sunday Latte,40.0,184.0,"6zTIxEXFWjoNu2VXauDITb, 3cls7yF8iRNkOXJGLsGRal",2023-12-13,195133.0,0.607,0.602,0.389,0.0,0.318,-7.541,0.0368,85.972,0.586,10.0,1.0,4.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","v o K a l, Korean OSTs"
4yZAAPTLlEb60Ny7bhepqx,With You,57.0,185.0,3mPquBmMu97Iq9TpzQ6ayI,2023-12-08,254960.0,0.727,0.362,0.369,0.0,0.108,-7.411,0.0347,123.936,0.112,2.0,1.0,4.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","v o K a l, Korean OSTs"
1amowbJ9HHFFSFdg2ubM7G,The Reasons of My Smiles,78.0,185.0,1uAT5bTSp6dWbNmixIUP5t,2024-03-10,213773.0,0.632,0.695,0.624,0.0,0.119,-6.539,0.0523,95.995,0.521,0.0,1.0,4.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","Korean OSTs, WOR K  OUT"
2rFruUru0ZA5QSJ6DJoDMm,Good Person,48.0,185.0,4dvmLXorXADxVq8EcySEWk,2024-01-07,214533.0,0.738,0.449,0.422,0.0,0.192,-5.896,0.0303,130.892,0.327,8.0,1.0,4.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","v o K a l, Korean OSTs"
2OBjhcoVFNLwt3lcW8IJPb,try not to cry,45.0,185.0,6zn0ihyAApAYV51zpXxdEp,2023-12-12,267040.0,0.711,0.429,0.165,0.0,0.11,-9.721,0.033,129.517,0.0808,3.0,1.0,3.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","v o K a l, Korean OSTs"
4Xs9BKNqAk2DDqz0fnpWiB,Run Far Away,43.0,185.0,2FgZrgTMX6Sk0VNcOsEPmm,2024-04-01,208991.0,0.647,0.615,0.718,0.0,0.143,-4.193,0.0434,118.024,0.359,2.0,1.0,4.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","v o K a l, Korean OSTs"
7nxoUuqcsDfv3PsPGeciWy,Tell Me It's Not a Dream,75.0,185.0,6zn0ihyAApAYV51zpXxdEp,2024-03-16,235506.0,0.758,0.374,0.338,0.0,0.0976,-6.556,0.0384,68.018,0.129,2.0,1.0,4.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","v o K a l, Korean OSTs"
1UCIegzDnHhiMmjNB2BLml,Actually I Love You,48.0,184.0,6zTIxEXFWjoNu2VXauDITb,2024-02-24,225720.0,0.389,0.525,0.809,0.0,0.132,-3.043,0.0423,88.025,0.461,2.0,1.0,4.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","v o K a l, Korean OSTs"
73ByHWU9prg74XMJHM6Nfy,After A Long Time (Our Secret Diary X ZIA),38.0,185.0,2vAxwTAH2OaInCfMxriCqk,2023-12-27,210933.0,0.676,0.411,0.605,0.0,0.11,-5.355,0.04,130.104,0.546,10.0,1.0,4.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","v o K a l, Korean OSTs"
3UkOdGfd749tz7C4T80RzD,Bad Liar,42.0,185.0,1A6WCseWiK22oxqodg7vcy,2024-01-02,250397.0,0.0154,0.637,0.799,1.18e-06,0.398,-5.623,0.0262,112.994,0.574,7.0,0.0,4.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","v o K a l, Korean OSTs"
1V0478T1XlRyAzBWkcWaCK,Your Traces,43.0,185.0,0bDdOBGVCFVt0f8N9ldW1k,2024-04-02,223680.0,0.694,0.394,0.519,0.0,0.128,-4.354,0.0292,133.495,0.213,7.0,1.0,4.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","v o K a l, Korean OSTs"
69Bx1c9Hzv7IZGkLyFCeMw,Hold Me Back,75.0,185.0,5dCvSnVduaFleCnyy98JMo,2024-03-17,232026.0,0.76,0.471,0.447,5.98e-05,0.112,-7.918,0.0494,159.95,0.361,10.0,1.0,4.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","v o K a l, Korean OSTs"
551Lg3Jo8w4aP0gBmgf3qQ,The way to lose you (Korean Ver.),56.0,185.0,6zn0ihyAApAYV51zpXxdEp,2024-01-05,261600.0,0.862,0.468,0.168,0.0,0.11,-9.557,0.0402,123.088,0.303,3.0,1.0,4.0,6.0,"2024-05-09, 2024-04-15, 2024-04-23, 2024-04-16, 2024-04-04, 2024-04-24","v o K a l, Korean OSTs"
2BOpFmZQ89Rjm2wvmud1MU,Out Of My Hands,77.0,185.0,"1RyvyyTE3xzB2ZywiAwp0i, 0iEtIxbK0KxaSlF7G42ZOp",2024-04-12,243040.0,0.162,0.815,0.522,1.1e-06,0.123,-6.668,0.113,122.067,0.431,5.0,0.0,4.0,2.0,"2024-05-09, 2024-04-16","No Cap, Hip-Hop Controller"
2jmdxJ60YfV3fVemuLz7pD,Long Story Short (with Lil Wayne),57.0,183.0,"17lzZA2AlOHwCwFALHttmp, 55Aa2cqylxrFIXC767Z865",2023-11-10,210338.0,0.293,0.843,0.852,0.0,0.419,-4.573,0.213,136.998,0.561,2.0,1.0,4.0,3.0,"2024-05-09, 2024-04-16","No Cap, Gold School, Get Turnt"
1ytVc8fTgA7hAOOR0n4EH7,Sunday Service,67.0,185.0,3MdXrJWsbVzdn6fe5JYkSQ,2024-02-09,166581.0,0.0888,0.851,0.764,0.0,0.163,-2.876,0.365,153.019,0.535,2.0,1.0,4.0,2.0,"2024-05-09, 2024-04-16","Hip-Hop Controller, Good Vibes"
5P8EHRl1ANXNPEqiy0JoH1,Overtime (feat. Kacey Musgraves),67.0,184.0,"4hz8tIajF2INpgM0qzPJz2, 70kkdajctXSbqSMJbQO424",2024-04-05,173610.0,0.621,0.672,0.608,0.0,0.434,-10.98,0.0485,135.92,0.759,4.0,1.0,4.0,6.0,"2024-05-09, 2024-04-17, 2024-04-05, 2024-04-09, 2024-04-24","Relax & Unwind, Mother's Day, Indigo, Singled Out, Dinner with Friends, Chill Pop"
4Et6tUEO7biKxZEfJXpNj1,Another Love - Tiësto Remix,74.0,185.0,"2txHhyCwHjUEpJjWrEyqyX, 2o5jDhtHVPhrJdv3cEQ99Z",2022-05-13,185365.0,0.0836,0.79,0.764,0.0871,0.132,-4.685,0.0737,123.046,0.473,4.0,0.0,4.0,6.0,"2024-05-09, 2024-04-17, 2024-04-11, 2024-04-16, 2024-05-08","Summer Party, Daily Lift, Cardio, Relax & Unwind, Main Stage"
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),78.0,184.0,"06HL4z0CvFAxyc27GXpf02, 4LEiUm1SRbFMgfqnQTwUbQ",2020-07-24,285634.0,0.778,0.298,0.38,5.62e-05,0.11,-8.426,0.0287,75.602,0.152,6.0,1.0,4.0,3.0,"2024-05-09, 2024-04-17, 2024-04-22","Relax & Unwind, Piano Ballads, Mother's Day"
0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,79.0,185.0,7jVv8c5Fj3E9VhNjxT4snq,2021-09-17,143901.0,0.00614,0.737,0.846,0.0,0.0486,-4.51,0.22,87.981,0.546,1.0,0.0,4.0,6.0,"2024-05-09, 2024-04-18, 2024-04-06, 2024-04-17, 2024-04-08, 2024-04-15","Confidence Boost, Daily Lift, Pop Right Now, Hip-Hop Controller, very hot"
0agQ9vIV7NP4dntGKLcCXO,Somebody (2024),80.0,177.0,"2AsusXITU8P25dlRNhcAbG, 1VJ0briNOlXRtJUAzoUJdt, 5Igpc9iLZ3YGtKeYfSrrOE, 6hk7Yq1DU9QcCCrz9uc0Ti, 5fAwPpS78sokZdpktoSUE8",2024-02-09,153518.0,0.016,0.848,0.629,0.18,0.049,-6.198,0.0424,130.017,0.586,0.0,1.0,4.0,10.0,"2024-05-09, 2024-04-18, 2024-04-06, 2024-04-17, 2024-04-12, 2024-04-05, 2024-05-01, 2024-04-26, 2024-04-25","Main Stage, New Dance Pop, Summer House 2024, Dance Party"
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),82.0,184.0,"64KEffDW9EtZ1y2vBYgq8T, 7gOdHgIoIKoe4i9Tta6qdD",2021-05-21,154983.0,0.00226,0.721,0.738,4.41e-06,0.118,-4.77,0.0403,119.976,0.637,7.0,1.0,4.0,6.0,"2024-05-09, 2024-04-18, 2024-04-06, 2024-04-17, 2024-04-26","very hot, WOR K  OUT, Daily Lift, creamy"
1njlnn8ZKHI77Pe9szIONR,SHEESH,88.0,185.0,1SIocsqdEefUTE6XKGUiVS,2024-04-01,170356.0,0.113,0.774,0.728,0.0,0.0473,-5.079,0.169,140.041,0.461,2.0,1.0,4.0,12.0,"2024-05-09, 2024-04-18, 2024-04-07, 2024-04-12, 2024-04-29, 2024-04-09, 2024-04-30, 2024-04-23, 2024-04-16, 2024-04-08, 2024-04-22, 2024-05-08","WOR K  OUT, 드라이빙 댄스+ (K-Pop Dance Driving), EQUAL K-Pop, K-Pop ON! (온)"
3lc6BSosCqVoNddw1izHXj,Siren,67.0,170.0,2jOm3cYujQx6o1dxuiuqaX,2024-04-03,147961.0,0.00102,0.803,0.825,7.11e-06,0.131,-2.929,0.0647,104.945,0.677,1.0,1.0,4.0,14.0,"2024-05-09, 2024-04-18, 2024-04-07, 2024-04-17, 2024-05-05, 2024-04-29, 2024-04-30, 2024-04-10, 2024-04-16, 2024-04-24, 2024-04-08, 2024-05-08, 2024-04-25, 2024-04-15","WOR K  OUT, Hallyu Boy Bands, K-Pop ON! (온)"
5BXIhBaKz8dXy9Ed4gAGNo,New Cadillac,28.0,185.0,2tH2e9dYfRSD6pjLbcieGQ,2024-03-29,123529.0,0.305,0.718,0.705,0.000539,0.143,-5.005,0.0624,136.067,0.811,7.0,0.0,4.0,6.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-04-25, 2024-04-04",Fresh Finds Hip-Hop
35qSZU2iQ0JDGxFCftfaYk,Model Y Freestyle,24.0,185.0,6t3YMGSTDtFDBUFfUHsJS0,2024-03-15,129776.0,0.691,0.684,0.821,0.0,0.141,-1.63,0.317,150.11,0.692,3.0,1.0,4.0,6.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-04-25, 2024-04-04",Fresh Finds Hip-Hop
62zGQLfgceKrMSPmttZmkA,angrylilaccidents,37.0,185.0,7HY1ISUuRotG01FVu0PKWh,2024-04-03,150857.0,0.306,0.664,0.651,0.0,0.104,-5.989,0.135,140.065,0.625,8.0,0.0,4.0,6.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-04-25, 2024-04-04",Fresh Finds Hip-Hop
5WdtKGOyVeiJ3CVcd3mUiH,Blood In The Air,27.0,183.0,2pVTGEVqWtNMXd3gIwiWPI,2024-01-31,202957.0,0.186,0.58,0.72,0.0,0.142,-5.987,0.102,90.61,0.292,10.0,1.0,4.0,6.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25",Fresh Finds Hip-Hop
483fOSKLspJj5Lk7X7EKt8,TAKE TIME FOR MYSELF,39.0,185.0,6wFu8qYepLnl61GixCI5cu,2024-03-27,148994.0,0.635,0.871,0.454,4.32e-05,0.135,-9.758,0.482,145.965,0.682,6.0,1.0,4.0,6.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25",Fresh Finds Hip-Hop
217TmpbCNpVPISJYmAdxlu,REAL,37.0,185.0,"6rt9RysQUXJjzYXaIXdXu7, 2TKC2gVUNBUAlFqfLUoaj0, 3BsGKNayMq7tYR01UU13z6, 542FKpIX73UoqWHne4D2E2",2024-04-09,122686.0,0.183,0.791,0.426,0.0,0.292,-8.516,0.278,94.468,0.436,11.0,0.0,4.0,6.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25",Fresh Finds Hip-Hop
43QwyJGbNbW5T0TcrkNlyb,ATLANTA INTERLUDE,31.0,185.0,6wFu8qYepLnl61GixCI5cu,2024-04-03,224914.0,0.909,0.498,0.423,0.0,0.166,-9.182,0.476,74.628,0.62,6.0,0.0,3.0,6.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25",Fresh Finds Hip-Hop
6pZMDwkmvrqt2ubqpLGRQy,The Last Dance,0.0,0.0,7HkRWn9KQavVjW2lCTGi3K,2023-05-12,189496.0,0.0044,0.82,0.431,0.0,0.385,-8.526,0.0403,133.023,0.315,5.0,0.0,4.0,6.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25",Fresh Finds Hip-Hop
14NjvajwODFtcJXpkylDlK,Door Dash,35.0,185.0,"7B8T3S0UZQCAwqqFOQYOrM, 3PGiywHOqNwJ1bv4S3fgZF",2024-01-26,146666.0,0.0145,0.827,0.347,0.0,0.193,-13.434,0.452,143.883,0.518,1.0,1.0,4.0,8.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25, 2024-04-04","Fresh Finds Hip-Hop, Hip-Hop Controller"
1de22v4G6ROGvzSgWEI0hf,Doubling Forks,32.0,183.0,7oHPIc7BYAIUhYFF6hSggI,2024-03-08,163908.0,0.103,0.546,0.78,0.0,0.168,-5.756,0.312,87.677,0.387,2.0,1.0,4.0,7.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25, 2024-04-04",Fresh Finds Hip-Hop
2FVr7l3wYO2y1jIkH5va2o,Curtis Jackson,44.0,185.0,"5Gsj3FkPmxWlrvS79SWDCF, 3qdQnBjEBHrk5nZYxXdV1U",2024-04-01,163615.0,0.0806,0.644,0.588,0.0,0.11,-8.55,0.619,83.593,0.424,1.0,1.0,4.0,7.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25, 2024-04-04",Fresh Finds Hip-Hop
1cQWY7njTuPQ3Z9UIoVUB4,Cut & Paste,34.0,185.0,"3fhz0PcZrd3o3xB8APuoPX, 07YZUR8pPljCvpxt15BsAc",2024-03-08,161739.0,0.724,0.631,0.642,0.0,0.123,-5.301,0.292,91.0,0.312,11.0,0.0,4.0,7.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25, 2024-04-04",Fresh Finds Hip-Hop
4a0FB9DqWyo5Bqe7rDteya,proper vertigo,40.0,185.0,"7HY1ISUuRotG01FVu0PKWh, 43NRWiAqxHBNVOUqmPFHMz",2024-02-07,189729.0,0.0672,0.751,0.54,0.0,0.755,-8.261,0.246,92.539,0.693,1.0,1.0,4.0,7.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25, 2024-04-04",Fresh Finds Hip-Hop
5RZAEcZ8G4fLkR11MbB8P0,Slideshow,42.0,185.0,"4ruYOMH6odMGzBr19loIMg, 7GmjP8u0uwwAwBt3e3tmdS",2024-02-22,163561.0,0.0264,0.674,0.773,0.0,0.257,-5.503,0.309,146.227,0.64,10.0,0.0,4.0,7.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25, 2024-04-04",Fresh Finds Hip-Hop
0w0EXHl3oMmHuJphcxjns8,Webbie Flow,48.0,185.0,7xaXPnSn6yifWRDZmDoKPw,2024-01-12,138045.0,0.356,0.837,0.589,0.0,0.138,-8.775,0.403,138.884,0.912,4.0,1.0,3.0,7.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25, 2024-04-04",Fresh Finds Hip-Hop
667WXZTbxfMio6VJBoNupr,S T A R,25.0,185.0,50q2a8AjaqlujP7y9MMdHJ,2024-04-03,132480.0,0.187,0.724,0.695,0.0,0.147,-6.586,0.142,125.028,0.492,8.0,0.0,4.0,7.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25, 2024-04-04",Fresh Finds Hip-Hop
080ycKBJ1LcOY0Q5UKAGf6,Til My Heart Stops (feat. Alessandra Salinas),27.0,185.0,"2SjTz6It0TjopEYQjJMxqb, 75yUCGnQnc6K7fg7qptCkO",2024-02-22,182068.0,0.0726,0.69,0.634,0.0,0.105,-9.18,0.4,87.201,0.519,6.0,0.0,4.0,7.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-01, 2024-05-02, 2024-04-25, 2024-04-04",Fresh Finds Hip-Hop
3M9RsAQWcVAR8UN6FYFDD1,FLU GAME,31.0,185.0,5cJixE9JvtFOwilPT0Soro,2024-01-20,130403.0,0.167,0.94,0.544,0.0,0.0687,-10.175,0.0583,140.0,0.51,1.0,1.0,4.0,6.0,"2024-05-09, 2024-04-18, 2024-04-11, 2024-05-02, 2024-04-25, 2024-04-04",Fresh Finds Hip-Hop
1o8Z7GD1CeOaVBEyuzu4HO,On My Mama,72.0,185.0,63XBtGSEZINSyXylZxEUbv,2023-06-16,186678.0,0.551,0.481,0.539,0.00539,0.12,-7.865,0.108,153.277,0.621,4.0,0.0,4.0,10.0,"2024-05-09, 2024-04-18, 2024-04-12, 2024-04-30, 2024-04-16, 2024-04-28, 2024-05-02, 2024-04-25, 2024-04-15, 2024-04-24","Confidence Boost, 'fit check, Good Vibes, v o K a l, One Love, Hot Rhythmic"
0K9tfzrxJyCQIf7oAlPwaK,YA YA,80.0,185.0,6vWDO969PvNqNYHIOW5v0m,2024-03-29,274766.0,0.317,0.617,0.904,0.0,0.507,-5.371,0.341,151.926,0.764,11.0,1.0,4.0,5.0,"2024-05-09, 2024-04-18, 2024-04-12, 2024-05-02, 2024-04-15","Summer Vibes, Mother's Day, EQUAL, Good Vibes"
3VBj0lzjmhTzVFPEDOjNCG,BATTER UP,80.0,185.0,1SIocsqdEefUTE6XKGUiVS,2023-11-27,188179.0,0.069,0.903,0.685,1.12e-05,0.127,-4.772,0.105,130.01,0.873,11.0,0.0,4.0,10.0,"2024-05-09, 2024-04-18, 2024-04-17, 2024-04-01, 2024-04-29, 2024-04-30, 2024-04-23, 2024-04-08, 2024-04-22, 2024-05-08","WOR K  OUT, 드라이빙 댄스+ (K-Pop Dance Driving), EQUAL K-Pop, K-Pop ON! (온)"
3QwiidVHfeE9y5jl4n2MTC,_WORLD,69.0,185.0,7nqOGRxlXj7N2JYbgNEjYH,2022-07-18,178453.0,0.312,0.709,0.809,0.0,0.0899,-3.198,0.0541,111.01,0.788,2.0,0.0,4.0,11.0,"2024-05-09, 2024-04-18, 2024-04-17, 2024-04-05, 2024-04-09, 2024-04-10, 2024-04-16, 2024-04-24, 2024-05-08, 2024-04-25, 2024-04-15","very hot, WOR K  OUT, Hallyu Boy Bands"
